,cluster_id,date,indication_entry
9202,ID_896,2013-04-01,0
9203,ID_1834,2013-04-01,0
9204,ID_1737,2013-04-01,0
9205,ID_1844,2013-04-01,0
9206,ID_1844,2013-04-01,0
9207,ID_1875,2013-04-01,0
9208,ID_1143,2013-04-01,0
9209,ID_1853,2013-04-01,0
9210,ID_1320,2013-04-01,0
9211,ID_700,2013-04-01,0
9212,ID_1848,2013-04-01,0
9213,ID_892,2013-04-01,0
9214,ID_1869,2013-04-01,0
9215,ID_506,2013-04-01,0
9216,ID_3138,2013-04-01,0
9217,ID_915,2013-04-01,0
9218,ID_1341,2013-04-01,0
9219,ID_1755,2013-04-01,0
9220,ID_722,2013-04-01,0
9221,ID_492,2013-04-01,0
9222,ID_1143,2013-04-01,0
9223,ID_1170,2013-04-01,0
9224,ID_736,2013-04-01,0
9225,ID_733,2013-04-01,0
9226,ID_1144,2013-04-01,0
9227,ID_3108,2013-04-01,0
9228,ID_478,2013-04-01,0
9229,ID_946,2013-04-01,0
9230,ID_1831,2013-04-01,0
9231,ID_888,2013-04-01,0
9232,ID_1872,2013-04-01,0
9233,ID_477,2013-04-01,0
9234,ID_1189,2013-04-01,0
9235,ID_1801,2013-04-01,0
9236,ID_1848,2013-04-01,0
9237,ID_1333,2013-04-01,0
9238,ID_457,2013-04-01,0
9239,ID_930,2013-04-01,0
9240,ID_1837,2013-04-01,0
9241,ID_459,2013-04-01,0
9242,ID_1329,2013-04-01,0
9243,ID_457,2013-04-01,0
9244,ID_1116,2013-04-01,0
9245,ID_1117,2013-04-01,0
9246,ID_732,2013-04-01,0
9247,ID_1774,2013-04-01,0
9248,ID_1338,2013-05-01,0
9249,ID_466,2013-05-01,0
9250,ID_3030,2013-05-01,0
9251,ID_518,2013-05-01,0
9252,ID_924,2013-05-01,0
9253,ID_927,2013-05-01,0
9254,ID_477,2013-05-01,0
9255,ID_1189,2013-05-01,0
9256,ID_884,2013-05-01,0
9257,ID_1295,2013-05-01,0
9258,ID_1849,2013-05-01,0
9259,ID_1144,2013-05-01,0
9260,ID_1337,2013-05-01,0
9261,ID_1840,2013-05-01,0
9262,ID_1874,2013-05-01,0
9263,ID_896,2013-05-01,0
9264,ID_1293,2013-05-01,0
9265,ID_1291,2013-05-01,0
9266,ID_713,2013-05-01,0
9267,ID_3112,2013-05-01,0
9268,ID_1329,2013-05-01,0
9269,ID_518,2013-05-01,0
9270,ID_1859,2013-05-01,0
9271,ID_1126,2013-05-01,0
9272,ID_1837,2013-05-01,0
9273,ID_939,2013-05-01,0
9274,ID_721,2013-05-01,0
9275,ID_521,2013-05-01,0
9276,ID_3027,2013-05-01,0
9277,ID_1126,2013-05-01,0
9278,ID_1461,2013-05-01,0
9279,ID_929,2013-05-01,0
9280,ID_708,2013-05-01,0
9281,ID_733,2013-05-01,0
9282,ID_3111,2013-05-01,0
9283,ID_3111,2013-05-01,0
9284,ID_1140,2013-05-01,0
9285,ID_3037,2013-05-01,0
9286,ID_710,2013-05-01,0
9287,ID_1163,2013-05-01,0
9288,ID_1760,2013-05-01,0
9289,ID_3032,2013-05-01,0
9290,ID_1831,2013-05-01,0
9291,ID_1831,2013-05-01,0
9292,ID_915,2013-05-01,0
9293,ID_699,2013-05-01,0
9294,ID_3099,2013-05-01,0
9295,ID_1116,2013-05-01,0
9296,ID_743,2013-05-01,0
9297,ID_3099,2013-05-01,0
9298,ID_1169,2013-05-01,0
9299,ID_1143,2013-05-01,0
9300,ID_741,2013-05-01,0
9301,ID_1130,2013-05-01,0
9302,ID_1293,2013-05-01,0
9303,ID_1116,2013-05-01,0
9304,ID_740,2013-05-01,0
9305,ID_1319,2013-05-01,0
9306,ID_520,2013-05-01,0
9307,ID_1861,2013-05-01,0
9308,ID_477,2013-05-01,0
9309,ID_1836,2013-05-01,0
9310,ID_725,2013-05-01,0
9311,ID_1474,2013-05-01,0
9312,ID_1178,2013-05-01,0
9313,ID_3099,2013-05-01,0
9314,ID_1347,2013-05-01,0
9315,ID_1755,2013-05-01,0
9316,ID_485,2013-05-01,0
9317,ID_1179,2013-05-01,0
9318,ID_1347,2013-05-01,0
9319,ID_1126,2013-05-01,0
9320,ID_952,2013-05-01,0
9321,ID_482,2013-05-01,0
9322,ID_509,2013-05-01,0
9323,ID_1116,2013-05-01,0
9324,ID_466,2013-05-01,0
9325,ID_951,2013-05-01,0
9326,ID_1319,2013-05-01,0
9327,ID_504,2013-05-01,0
9328,ID_1844,2013-05-01,0
9329,ID_1844,2013-05-01,0
9330,ID_1844,2013-05-01,0
9331,ID_725,2013-05-01,0
9332,ID_516,2013-05-01,0
9333,ID_521,2013-05-01,0
9334,ID_1294,2013-05-01,0
9335,ID_1828,2013-05-01,0
9336,ID_1351,2013-05-01,0
9337,ID_907,2013-05-01,0
9338,ID_1461,2013-05-01,0
9339,ID_935,2013-05-01,0
9340,ID_458,2013-05-01,0
9341,ID_458,2013-05-01,0
9342,ID_3111,2013-05-01,0
9343,ID_502,2013-05-01,0
9344,ID_1878,2013-05-01,0
9345,ID_1130,2013-05-01,0
9346,ID_1852,2013-05-01,0
9347,ID_896,2013-05-01,0
9348,ID_932,2013-05-01,0
9349,ID_729,2013-05-01,0
9350,ID_1748,2013-05-01,0
9351,ID_1748,2013-05-01,0
9352,ID_1501,2013-05-01,0
9353,ID_935,2013-05-01,0
9354,ID_1753,2013-05-01,0
9355,ID_1126,2013-05-01,0
9356,ID_885,2013-05-01,0
9357,ID_1755,2013-05-01,0
9358,ID_713,2013-05-01,0
9359,ID_1836,2013-05-01,0
9360,ID_1188,2013-05-01,0
9361,ID_1137,2013-05-01,0
9362,ID_1308,2013-05-01,0
9363,ID_1111,2013-05-01,0
9364,ID_1290,2013-05-01,0
9365,ID_902,2013-05-01,0
9366,ID_1833,2013-05-01,0
9367,ID_3047,2013-05-01,0
9368,ID_1302,2013-05-01,0
9369,ID_736,2013-05-01,0
9370,ID_1116,2013-05-01,0
9371,ID_3107,2013-05-01,0
9372,ID_699,2013-05-01,0
9373,ID_1293,2013-05-01,0
9374,ID_1837,2013-05-01,0
9375,ID_949,2013-05-01,0
9376,ID_481,2013-05-01,0
9377,ID_3100,2013-05-01,0
9378,ID_469,2013-05-01,0
9379,ID_518,2013-05-01,0
9380,ID_1306,2013-05-01,0
9381,ID_909,2013-05-01,0
9382,ID_739,2013-05-01,0
9383,ID_1183,2013-05-01,0
9384,ID_725,2013-05-01,0
9385,ID_1823,2013-05-01,0
9386,ID_1495,2013-05-01,0
9387,ID_1142,2013-05-01,0
9388,ID_1865,2013-05-01,0
9389,ID_715,2013-05-01,0
9390,ID_1771,2013-05-01,0
9391,ID_1838,2013-05-01,0
9392,ID_1158,2013-05-01,0
9393,ID_489,2013-05-01,0
9394,ID_1769,2013-05-01,0
9395,ID_1170,2013-05-01,0
9396,ID_456,2013-05-01,0
9397,ID_1874,2013-05-01,0
9398,ID_909,2013-05-01,0
9399,ID_909,2013-05-01,0
9400,ID_518,2013-05-01,0
9401,ID_1844,2013-05-01,0
9402,ID_1831,2013-05-01,0
9403,ID_3024,2013-05-01,0
9404,ID_724,2013-05-01,0
9405,ID_736,2013-05-01,0
9406,ID_1833,2013-05-01,0
9407,ID_1833,2013-05-01,0
9408,ID_912,2013-05-01,0
9409,ID_1832,2013-05-01,0
9410,ID_1126,2013-05-01,0
9411,ID_1322,2013-05-01,0
9412,ID_1829,2013-05-01,0
9413,ID_1325,2013-05-01,0
9414,ID_3063,2013-05-01,0
9415,ID_3018,2013-05-01,0
9416,ID_1461,2013-05-01,0
9417,ID_717,2013-05-01,0
9418,ID_466,2013-05-01,0
9419,ID_905,2013-05-01,0
9420,ID_1490,2013-05-01,0
9421,ID_896,2013-05-01,0
9422,ID_481,2013-05-01,0
9423,ID_1836,2013-05-01,0
9424,ID_896,2013-05-01,0
9425,ID_877,2013-05-01,0
9426,ID_1844,2013-05-01,0
9427,ID_1188,2013-05-01,0
9428,ID_1351,2013-05-01,0
9429,ID_3114,2013-05-01,0
9430,ID_727,2013-05-01,0
9431,ID_702,2013-05-01,0
9432,ID_1344,2013-05-01,0
9433,ID_1878,2013-05-01,0
9434,ID_1492,2013-05-01,0
9435,ID_1349,2013-05-01,0
9436,ID_951,2013-05-01,0
9437,ID_1496,2013-05-01,0
9438,ID_1837,2013-05-01,0
9439,ID_1313,2013-05-01,0
9440,ID_1130,2013-05-01,0
9441,ID_913,2013-05-01,0
9442,ID_951,2013-05-01,0
9443,ID_1165,2013-05-01,0
9444,ID_1165,2013-05-01,0
9445,ID_939,2013-05-01,0
9446,ID_1130,2013-05-01,0
9447,ID_701,2013-05-01,0
9448,ID_740,2013-05-01,0
9449,ID_3026,2013-05-01,0
9450,ID_1351,2013-05-01,0
9451,ID_1334,2013-05-01,0
9452,ID_1860,2013-05-01,0
9453,ID_3119,2013-05-01,0
9454,ID_1878,2013-05-01,0
9455,ID_1855,2013-05-01,0
9456,ID_1130,2013-05-01,0
9457,ID_1835,2013-05-01,0
9458,ID_1143,2013-05-01,0
9459,ID_1343,2013-05-01,0
9460,ID_1837,2013-05-01,0
9461,ID_466,2013-05-01,0
9462,ID_909,2013-05-01,0
9463,ID_1879,2013-05-01,0
9464,ID_896,2013-05-01,0
9465,ID_490,2013-05-01,0
9466,ID_496,2013-05-01,0
9467,ID_1188,2013-05-01,0
9468,ID_1188,2013-05-01,0
9469,ID_1345,2013-05-01,0
9470,ID_901,2013-05-01,0
9471,ID_723,2013-05-01,0
9472,ID_1501,2013-05-01,0
9473,ID_1837,2013-05-01,0
9474,ID_1495,2013-05-01,0
9475,ID_715,2013-05-01,0
9476,ID_488,2013-05-01,0
9477,ID_1835,2013-05-01,0
9478,ID_1800,2013-05-01,0
9479,ID_736,2013-05-01,0
9480,ID_1143,2013-05-01,0
9481,ID_466,2013-05-01,0
9482,ID_951,2013-05-01,0
9483,ID_713,2013-05-01,0
9484,ID_725,2013-05-01,0
9485,ID_945,2013-05-01,0
9486,ID_1306,2013-05-01,0
9487,ID_1111,2013-05-01,0
9488,ID_1825,2013-05-01,0
9489,ID_1146,2013-05-01,0
9490,ID_1871,2013-05-01,0
9491,ID_897,2013-05-01,0
9492,ID_728,2013-05-01,0
9493,ID_929,2013-05-01,0
9494,ID_1344,2013-05-01,0
9495,ID_703,2013-05-01,0
9496,ID_1351,2013-05-01,0
9497,ID_880,2013-05-01,0
9498,ID_1763,2013-05-01,0
9499,ID_459,2013-05-01,0
9500,ID_1132,2013-05-01,0
9501,ID_1319,2013-05-01,0
9502,ID_1319,2013-05-01,0
9503,ID_520,2013-05-01,0
9504,ID_3111,2013-05-01,0
9505,ID_909,2013-05-01,0
9506,ID_896,2013-05-01,0
9507,ID_1760,2013-05-01,0
9508,ID_741,2013-05-01,0
9509,ID_1844,2013-05-01,0
9510,ID_1865,2013-05-01,0
9511,ID_1186,2013-05-01,0
9512,ID_702,2013-05-01,0
9513,ID_1317,2013-05-01,0
9514,ID_509,2013-05-01,0
9515,ID_737,2013-05-01,0
9516,ID_898,2013-05-01,0
9517,ID_1832,2013-05-01,0
9518,ID_1835,2013-05-01,0
9519,ID_909,2013-05-01,0
9520,ID_3138,2013-05-01,0
9521,ID_1334,2013-05-01,0
9522,ID_1832,2013-05-01,0
9523,ID_1835,2013-05-01,0
9524,ID_1118,2013-05-01,0
9525,ID_1306,2013-05-01,0
9526,ID_726,2013-05-01,0
9527,ID_713,2013-05-01,0
9528,ID_906,2013-05-01,0
9529,ID_1760,2013-05-01,0
9530,ID_1306,2013-05-01,0
9531,ID_1872,2013-05-01,0
9532,ID_714,2013-05-01,0
9533,ID_1834,2013-05-01,0
9534,ID_455,2013-05-01,0
9535,ID_1757,2013-05-01,0
9536,ID_3099,2013-05-01,0
9537,ID_1847,2013-05-01,0
9538,ID_1774,2013-05-01,0
9539,ID_3109,2013-05-01,0
9540,ID_709,2013-05-01,0
9541,ID_1486,2013-05-01,0
9542,ID_1331,2013-05-01,0
9543,ID_520,2013-05-01,0
9544,ID_1151,2013-05-01,0
9545,ID_505,2013-05-01,0
9546,ID_1866,2013-05-01,0
9547,ID_1185,2013-05-01,0
9548,ID_3099,2013-05-01,0
9549,ID_483,2013-05-01,0
9550,ID_904,2013-05-01,0
9551,ID_1293,2013-05-01,0
9552,ID_709,2013-05-01,0
9553,ID_1835,2013-05-01,0
9554,ID_930,2013-05-01,0
9555,ID_1869,2013-05-01,0
9556,ID_877,2013-05-01,0
9557,ID_1761,2013-05-01,0
9558,ID_1143,2013-05-01,0
9559,ID_879,2013-05-01,0
9560,ID_742,2013-05-01,0
9561,ID_1163,2013-05-01,0
9562,ID_518,2013-05-01,0
9563,ID_1760,2013-05-01,0
9564,ID_1844,2013-05-01,0
9565,ID_1879,2013-05-01,0
9566,ID_476,2013-05-01,0
9567,ID_509,2013-05-01,0
9568,ID_1835,2013-05-01,0
9569,ID_1835,2013-05-01,0
9570,ID_518,2013-05-01,0
9571,ID_1349,2013-05-01,0
9572,ID_1149,2013-05-01,0
9573,ID_475,2013-05-01,0
9574,ID_1461,2013-05-01,0
9575,ID_1824,2013-05-01,0
9576,ID_1784,2013-05-01,0
9577,ID_896,2013-05-01,0
9578,ID_1311,2013-05-01,0
9579,ID_1312,2013-05-01,0
9580,ID_1848,2013-05-01,0
9581,ID_499,2013-05-01,0
9582,ID_1833,2013-05-01,0
9583,ID_1846,2013-05-01,0
9584,ID_1828,2013-05-01,0
9585,ID_1495,2013-05-01,0
9586,ID_1307,2013-05-01,0
9587,ID_1293,2013-05-01,0
9588,ID_733,2013-05-01,0
9589,ID_713,2013-05-01,0
9590,ID_3112,2013-05-01,0
9591,ID_910,2013-05-01,0
9592,ID_718,2013-05-01,0
9593,ID_731,2013-05-01,0
9594,ID_473,2013-05-01,0
9595,ID_698,2013-05-01,0
9596,ID_1876,2013-05-01,0
9597,ID_1331,2013-05-01,0
9598,ID_1184,2013-05-01,0
9599,ID_3059,2013-05-01,0
9600,ID_3063,2013-05-01,0
9601,ID_1842,2013-05-01,0
9602,ID_1736,2013-05-01,0
9603,ID_1822,2013-05-01,0
9604,ID_1879,2013-05-01,0
9605,ID_514,2013-05-01,0
9606,ID_481,2013-05-01,0
9607,ID_3112,2013-05-01,0
9608,ID_518,2013-05-01,0
9609,ID_904,2013-05-01,0
9610,ID_1484,2013-05-01,0
9611,ID_1339,2013-05-01,0
9612,ID_1870,2013-05-01,0
9613,ID_1496,2013-05-01,0
9614,ID_3128,2013-05-01,0
9615,ID_3031,2013-05-01,0
9616,ID_1130,2013-05-01,0
9617,ID_1293,2013-05-01,0
9618,ID_1839,2013-05-01,0
9619,ID_1130,2013-05-01,0
9620,ID_1832,2013-05-01,0
9621,ID_1343,2013-05-01,0
9622,ID_1760,2013-05-01,0
9623,ID_903,2013-05-01,0
9624,ID_1743,2013-05-01,0
9625,ID_719,2013-05-01,0
9626,ID_520,2013-05-01,0
9627,ID_3111,2013-05-01,1
9628,ID_1836,2013-05-01,0
9629,ID_896,2013-05-01,0
9630,ID_1130,2013-05-01,0
9631,ID_733,2013-05-01,0
9632,ID_715,2013-05-01,0
9633,ID_1461,2013-05-01,0
9634,ID_1837,2013-05-01,0
9635,ID_1835,2013-05-01,0
9636,ID_1748,2013-05-01,0
9637,ID_1841,2013-05-01,0
9638,ID_1319,2013-05-01,0
9639,ID_1319,2013-05-01,0
9640,ID_1306,2013-05-01,0
9641,ID_712,2013-05-01,0
9642,ID_1749,2013-05-01,0
9643,ID_1760,2013-05-01,0
9644,ID_1848,2013-05-01,0
9645,ID_1289,2013-05-01,0
9646,ID_909,2013-05-01,0
9647,ID_1799,2013-05-01,0
9648,ID_1844,2013-05-01,0
9649,ID_715,2013-05-01,0
9650,ID_1759,2013-05-01,0
9651,ID_1145,2013-05-01,0
9652,ID_3099,2013-05-01,0
9653,ID_924,2013-05-01,0
9654,ID_1130,2013-05-01,0
9655,ID_699,2013-05-01,0
9656,ID_1495,2013-05-01,0
9657,ID_1848,2013-05-01,0
9658,ID_1485,2013-05-01,0
9659,ID_1319,2013-05-01,0
9660,ID_917,2013-05-01,0
9661,ID_881,2013-05-01,0
9662,ID_944,2013-05-01,0
9663,ID_896,2013-05-01,0
9664,ID_511,2013-05-01,0
9665,ID_1351,2013-05-01,0
9666,ID_1837,2013-05-01,0
9667,ID_1149,2013-05-01,0
9668,ID_1461,2013-05-01,0
9669,ID_1315,2013-05-01,0
9670,ID_1143,2013-05-01,0
9671,ID_511,2013-05-01,0
9672,ID_1762,2013-05-01,0
9673,ID_934,2013-05-01,0
9674,ID_1306,2013-05-01,0
9675,ID_3111,2013-05-01,0
9676,ID_1857,2013-05-01,0
9677,ID_1833,2013-05-01,0
9678,ID_1868,2013-05-01,0
9679,ID_1125,2013-05-01,0
9680,ID_908,2013-05-01,0
9681,ID_947,2013-05-01,0
9682,ID_1774,2013-05-01,0
9683,ID_742,2013-05-01,0
9684,ID_1340,2013-05-01,0
9685,ID_3019,2013-05-01,0
9686,ID_1847,2013-05-01,0
9687,ID_1119,2013-05-01,0
9688,ID_1181,2013-05-01,0
9689,ID_3111,2013-05-01,0
9690,ID_487,2013-05-01,0
9691,ID_1131,2013-05-01,0
9692,ID_477,2013-05-01,0
9693,ID_707,2013-05-01,0
9694,ID_1316,2013-05-01,0
9695,ID_1143,2013-05-01,0
9696,ID_911,2013-05-01,0
9697,ID_495,2013-05-01,0
9698,ID_3110,2013-05-01,0
9699,ID_1754,2013-05-01,0
9700,ID_3099,2013-05-01,0
9701,ID_715,2013-05-01,0
9702,ID_1318,2013-05-01,0
9703,ID_1843,2013-05-01,0
9704,ID_454,2013-05-01,0
9705,ID_1319,2013-05-01,0
9706,ID_1876,2013-05-01,0
9707,ID_477,2013-05-01,0
9708,ID_948,2013-05-01,0
9709,ID_1834,2013-05-01,0
9710,ID_909,2013-05-01,0
9711,ID_1153,2013-05-01,0
9712,ID_1834,2013-05-01,0
9713,ID_1878,2013-05-01,0
9714,ID_1781,2013-05-01,0
9715,ID_716,2013-05-01,0
9716,ID_1188,2013-05-01,0
9717,ID_1498,2013-05-01,0
9718,ID_1138,2013-05-01,0
9719,ID_1757,2013-05-01,0
9720,ID_711,2013-05-01,0
9721,ID_737,2013-05-01,0
9722,ID_1837,2013-05-01,0
9723,ID_1321,2013-05-01,0
9724,ID_931,2013-05-01,0
9725,ID_1835,2013-05-01,0
9726,ID_463,2013-05-01,0
9727,ID_899,2013-05-01,0
9728,ID_3099,2013-05-01,0
9729,ID_1760,2013-05-01,0
9730,ID_1138,2013-05-01,0
9731,ID_1833,2013-05-01,0
9732,ID_1774,2013-05-01,0
9733,ID_481,2013-05-01,0
9734,ID_1306,2013-05-01,0
9735,ID_1478,2013-05-01,0
9736,ID_484,2013-05-01,0
9737,ID_1349,2013-05-01,0
9738,ID_1130,2013-05-01,0
9739,ID_1833,2013-05-01,0
9740,ID_1144,2013-05-01,0
9741,ID_1327,2013-05-01,0
9742,ID_1755,2013-05-01,0
9743,ID_1768,2013-05-01,0
9744,ID_1833,2013-05-01,0
9745,ID_1139,2013-05-01,0
9746,ID_1837,2013-05-01,0
9747,ID_720,2013-05-01,0
9748,ID_951,2013-05-01,0
9749,ID_1772,2013-05-01,0
9750,ID_1826,2013-05-01,0
9751,ID_1732,2013-05-01,0
9752,ID_952,2013-05-01,0
9753,ID_887,2013-05-01,0
9754,ID_3099,2013-05-01,0
9755,ID_1297,2013-05-01,0
9756,ID_1158,2013-05-01,0
9757,ID_1169,2013-05-01,0
9758,ID_923,2013-05-01,0
9759,ID_1760,2013-05-01,0
9760,ID_1860,2013-05-01,0
9761,ID_919,2013-05-01,0
9762,ID_481,2013-05-01,0
9763,ID_934,2013-05-01,0
9764,ID_1306,2013-05-01,0
9765,ID_1870,2013-05-01,0
9766,ID_1877,2013-05-01,0
9767,ID_502,2013-05-01,0
9768,ID_1784,2013-05-01,0
9769,ID_1878,2013-05-01,0
9770,ID_1339,2013-05-01,0
9771,ID_1351,2013-05-01,0
9772,ID_916,2013-05-01,0
9773,ID_1126,2013-05-01,0
9774,ID_734,2013-05-01,0
9775,ID_1116,2013-05-01,0
9776,ID_1136,2013-05-01,0
9777,ID_1829,2013-05-01,0
9778,ID_1833,2013-05-01,0
9779,ID_1338,2013-05-01,0
9780,ID_896,2013-05-01,0
9781,ID_1834,2013-05-01,0
9782,ID_1737,2013-05-01,0
9783,ID_1844,2013-05-01,0
9784,ID_1844,2013-05-01,0
9785,ID_1875,2013-05-01,0
9786,ID_1143,2013-05-01,0
9787,ID_1853,2013-05-01,0
9788,ID_1320,2013-05-01,0
9789,ID_700,2013-05-01,0
9790,ID_1848,2013-05-01,0
9791,ID_892,2013-05-01,0
9792,ID_1869,2013-05-01,0
9793,ID_506,2013-05-01,0
9794,ID_3138,2013-05-01,0
9795,ID_915,2013-05-01,0
9796,ID_1341,2013-05-01,0
9797,ID_1755,2013-05-01,0
9798,ID_722,2013-05-01,0
9799,ID_492,2013-05-01,0
9800,ID_1143,2013-05-01,0
9801,ID_1170,2013-05-01,0
9802,ID_736,2013-05-01,0
9803,ID_733,2013-05-01,0
9804,ID_1144,2013-05-01,0
9805,ID_3108,2013-05-01,0
9806,ID_478,2013-05-01,0
9807,ID_946,2013-05-01,0
9808,ID_1831,2013-05-01,0
9809,ID_888,2013-05-01,0
9810,ID_1872,2013-05-01,0
9811,ID_477,2013-05-01,0
9812,ID_1189,2013-05-01,0
9813,ID_1801,2013-05-01,0
9814,ID_1848,2013-05-01,0
9815,ID_1333,2013-05-01,0
9816,ID_457,2013-05-01,0
9817,ID_930,2013-05-01,0
9818,ID_1837,2013-05-01,0
9819,ID_459,2013-05-01,0
9820,ID_1329,2013-05-01,0
9821,ID_457,2013-05-01,0
9822,ID_1116,2013-05-01,0
9823,ID_1117,2013-05-01,0
9824,ID_732,2013-05-01,0
9825,ID_1774,2013-05-01,0
9826,ID_1338,2013-06-01,0
9827,ID_466,2013-06-01,0
9828,ID_3030,2013-06-01,0
9829,ID_518,2013-06-01,0
9830,ID_924,2013-06-01,0
9831,ID_927,2013-06-01,0
9832,ID_477,2013-06-01,0
9833,ID_1189,2013-06-01,0
9834,ID_884,2013-06-01,0
9835,ID_1295,2013-06-01,0
9836,ID_1849,2013-06-01,0
9837,ID_1144,2013-06-01,0
9838,ID_1337,2013-06-01,0
9839,ID_1840,2013-06-01,0
9840,ID_1874,2013-06-01,0
9841,ID_896,2013-06-01,0
9842,ID_1293,2013-06-01,0
9843,ID_1291,2013-06-01,0
9844,ID_713,2013-06-01,0
9845,ID_3112,2013-06-01,0
9846,ID_1329,2013-06-01,0
9847,ID_518,2013-06-01,0
9848,ID_1859,2013-06-01,0
9849,ID_1126,2013-06-01,0
9850,ID_1837,2013-06-01,0
9851,ID_939,2013-06-01,0
9852,ID_721,2013-06-01,0
9853,ID_521,2013-06-01,0
9854,ID_3027,2013-06-01,0
9855,ID_1126,2013-06-01,0
9856,ID_1461,2013-06-01,0
9857,ID_929,2013-06-01,0
9858,ID_708,2013-06-01,0
9859,ID_733,2013-06-01,0
9860,ID_3111,2013-06-01,0
9861,ID_3111,2013-06-01,0
9862,ID_1140,2013-06-01,0
9863,ID_3037,2013-06-01,0
9864,ID_710,2013-06-01,0
9865,ID_1163,2013-06-01,0
9866,ID_1760,2013-06-01,0
9867,ID_3032,2013-06-01,0
9868,ID_1831,2013-06-01,0
9869,ID_1831,2013-06-01,0
9870,ID_915,2013-06-01,0
9871,ID_699,2013-06-01,0
9872,ID_3099,2013-06-01,0
9873,ID_1116,2013-06-01,0
9874,ID_743,2013-06-01,0
9875,ID_3099,2013-06-01,0
9876,ID_1169,2013-06-01,0
9877,ID_1143,2013-06-01,0
9878,ID_741,2013-06-01,0
9879,ID_1130,2013-06-01,0
9880,ID_1293,2013-06-01,0
9881,ID_1116,2013-06-01,0
9882,ID_740,2013-06-01,0
9883,ID_1319,2013-06-01,0
9884,ID_520,2013-06-01,0
9885,ID_1861,2013-06-01,0
9886,ID_477,2013-06-01,0
9887,ID_1836,2013-06-01,0
9888,ID_725,2013-06-01,0
9889,ID_1474,2013-06-01,0
9890,ID_1178,2013-06-01,0
9891,ID_3099,2013-06-01,0
9892,ID_1347,2013-06-01,0
9893,ID_1755,2013-06-01,0
9894,ID_485,2013-06-01,0
9895,ID_1179,2013-06-01,0
9896,ID_1347,2013-06-01,0
9897,ID_1126,2013-06-01,0
9898,ID_952,2013-06-01,0
9899,ID_482,2013-06-01,0
9900,ID_509,2013-06-01,0
9901,ID_1116,2013-06-01,0
9902,ID_466,2013-06-01,0
9903,ID_951,2013-06-01,0
9904,ID_1319,2013-06-01,0
9905,ID_504,2013-06-01,0
9906,ID_1844,2013-06-01,0
9907,ID_1844,2013-06-01,0
9908,ID_1844,2013-06-01,0
9909,ID_725,2013-06-01,0
9910,ID_516,2013-06-01,0
9911,ID_521,2013-06-01,0
9912,ID_1294,2013-06-01,0
9913,ID_1828,2013-06-01,0
9914,ID_1351,2013-06-01,0
9915,ID_907,2013-06-01,0
9916,ID_1461,2013-06-01,0
9917,ID_935,2013-06-01,0
9918,ID_458,2013-06-01,0
9919,ID_458,2013-06-01,0
9920,ID_3111,2013-06-01,0
9921,ID_502,2013-06-01,0
9922,ID_1878,2013-06-01,0
9923,ID_1130,2013-06-01,0
9924,ID_1852,2013-06-01,0
9925,ID_896,2013-06-01,0
9926,ID_932,2013-06-01,0
9927,ID_729,2013-06-01,0
9928,ID_1748,2013-06-01,0
9929,ID_1748,2013-06-01,0
9930,ID_1501,2013-06-01,0
9931,ID_935,2013-06-01,0
9932,ID_1753,2013-06-01,0
9933,ID_1126,2013-06-01,0
9934,ID_885,2013-06-01,0
9935,ID_1755,2013-06-01,0
9936,ID_713,2013-06-01,0
9937,ID_1836,2013-06-01,0
9938,ID_1188,2013-06-01,0
9939,ID_1137,2013-06-01,0
9940,ID_1308,2013-06-01,0
9941,ID_1111,2013-06-01,0
9942,ID_1290,2013-06-01,0
9943,ID_902,2013-06-01,0
9944,ID_1833,2013-06-01,0
9945,ID_3047,2013-06-01,0
9946,ID_1302,2013-06-01,0
9947,ID_736,2013-06-01,0
9948,ID_1116,2013-06-01,0
9949,ID_3107,2013-06-01,0
9950,ID_699,2013-06-01,0
9951,ID_1293,2013-06-01,0
9952,ID_1837,2013-06-01,0
9953,ID_949,2013-06-01,0
9954,ID_481,2013-06-01,0
9955,ID_3100,2013-06-01,0
9956,ID_469,2013-06-01,0
9957,ID_518,2013-06-01,0
9958,ID_1306,2013-06-01,0
9959,ID_909,2013-06-01,0
9960,ID_739,2013-06-01,0
9961,ID_1183,2013-06-01,0
9962,ID_725,2013-06-01,0
9963,ID_1823,2013-06-01,0
9964,ID_1495,2013-06-01,0
9965,ID_1142,2013-06-01,0
9966,ID_1865,2013-06-01,0
9967,ID_715,2013-06-01,0
9968,ID_1771,2013-06-01,0
9969,ID_1838,2013-06-01,0
9970,ID_1158,2013-06-01,0
9971,ID_489,2013-06-01,0
9972,ID_1769,2013-06-01,0
9973,ID_1170,2013-06-01,0
9974,ID_456,2013-06-01,0
9975,ID_1874,2013-06-01,0
9976,ID_909,2013-06-01,0
9977,ID_909,2013-06-01,0
9978,ID_518,2013-06-01,0
9979,ID_1844,2013-06-01,0
9980,ID_1831,2013-06-01,0
9981,ID_3024,2013-06-01,0
9982,ID_724,2013-06-01,0
9983,ID_736,2013-06-01,0
9984,ID_1833,2013-06-01,0
9985,ID_1833,2013-06-01,0
9986,ID_912,2013-06-01,0
9987,ID_1832,2013-06-01,0
9988,ID_1126,2013-06-01,0
9989,ID_1322,2013-06-01,0
9990,ID_1829,2013-06-01,0
9991,ID_1325,2013-06-01,0
9992,ID_3063,2013-06-01,0
9993,ID_3018,2013-06-01,0
9994,ID_1461,2013-06-01,0
